Order #,Opened,# of Guests,Server,Discount Amount,Amount,Tax,Tip
1,1/14/26 11:34 AM,2,Chris Chau,0.00,32.00,2.64,6.40
2,1/14/26 11:57 AM,2,Chris Chau,0.00,43.00,3.55,8.60
3,1/14/26 12:05 PM,1,Chris Chau,0.00,20.50,1.69,4.51
4,1/14/26 12:15 PM,2,Chris Chau,0.00,59.75,4.93,5.98
5,1/14/26 12:16 PM,2,Vi Ngo,5.00,71.75,5.92,15.35
6,1/14/26 12:23 PM,3,Vi Ngo,0.00,41.00,3.38,0.00
7,1/14/26 12:37 PM,2,Chris Chau,0.00,39.00,3.21,7.90
8,1/14/26 1:02 PM,2,Chris Chau,0.00,63.50,5.24,12.70
9,1/14/26 1:04 PM,1,Chris Chau,13.00,0.00,0.00,0.00
10,1/14/26 1:08 PM,4,Chris Chau,0.00,92.00,7.58,17.00
11,1/14/26 1:08 PM,2,Chris Chau,0.00,26.50,2.18,6.62
12,1/14/26 1:10 PM,1,Vi Ngo,0.00,17.00,1.40,0.00
14,1/14/26 1:24 PM,5,Chris Chau,0.00,90.00,7.43,18.00
15,1/14/26 1:32 PM,1,Chris Chau,0.00,9.00,0.74,1.80
16,1/14/26 1:33 PM,1,Chris Chau,0.00,23.50,1.94,5.17
17,1/14/26 1:42 PM,5,Chris Chau,0.00,113.00,9.32,23.73
19,1/14/26 1:56 PM,1,Default Online Ordering,0.00,10.00,0.83,0.00
18,1/14/26 1:54 PM,2,Chris Chau,0.00,26.00,2.14,5.20
20,1/14/26 1:56 PM,2,Chris Chau,0.00,44.00,3.63,8.00
21,1/14/26 1:59 PM,1,Chris Chau,0.00,16.00,1.32,0.00
22,1/14/26 2:03 PM,2,Chris Chau,0.00,46.50,3.83,9.30
23,1/14/26 2:23 PM,2,Chris Chau,0.00,25.00,2.06,5.50
24,1/14/26 2:24 PM,1,Chris Chau,0.00,42.00,3.46,8.40
26,1/14/26 2:40 PM,1,Default Online Ordering,1.00,8.00,0.66,0.00
25,1/14/26 2:36 PM,1,Chris Chau,0.00,6.50,0.54,1.62
27,1/14/26 2:50 PM,1,Chris Chau,8.50,12.00,0.99,4.10
28,1/14/26 2:57 PM,2,Chris Chau,0.00,27.00,2.23,5.40
29,1/14/26 3:12 PM,1,Default Online Ordering,0.00,125.00,10.31,0.00
30,1/14/26 3:29 PM,2,Chris Chau,0.00,32.75,2.71,7.20
31,1/14/26 3:35 PM,2,Chris Chau,0.00,43.00,3.54,8.60
32,1/14/26 3:51 PM,3,David Dos Santos,95.50,0.00,0.00,0.00
33,1/14/26 3:58 PM,6,Chris Chau,13.00,90.00,7.43,15.00
34,1/14/26 4:33 PM,4,Chris Chau,0.00,127.00,10.46,25.40
35,1/14/26 4:53 PM,1,Default Online Ordering,0.00,36.50,3.01,0.00
36,1/14/26 5:16 PM,1,Chris Chau,41.00,0.00,0.00,0.00
37,1/14/26 5:55 PM,1,Default Online Ordering,0.00,60.50,4.99,0.00
38,1/14/26 5:30 PM,2,John Mann,0.00,29.00,2.39,5.80
39,1/14/26 5:55 PM,3,Khang Nguyen,0.00,108.50,8.94,21.70
40,1/14/26 5:58 PM,1,John Mann,0.00,30.00,2.47,7.50
41,1/14/26 6:00 PM,1,John Mann,0.00,32.75,2.71,6.55
42,1/14/26 6:02 PM,2,Khang Nguyen,0.00,58.50,4.82,12.87
43,1/14/26 6:02 PM,2,John Mann,0.00,66.00,5.45,0.00
44,1/14/26 6:05 PM,6,Khang Nguyen,0.00,139.50,11.52,30.00
47,1/14/26 6:29 PM,1,Default Online Ordering,0.00,70.00,5.78,0.00
45,1/14/26 6:23 PM,2,John Mann,0.00,77.50,6.39,17.05
46,1/14/26 6:25 PM,3,Khang Nguyen,0.00,95.50,7.89,20.05
48,1/14/26 6:34 PM,3,Khang Nguyen,0.00,73.00,6.02,16.06
49,1/14/26 6:48 PM,2,John Mann,0.00,28.00,2.31,7.00
50,1/14/26 6:50 PM,2,Khang Nguyen,0.00,75.50,6.22,15.10
51,1/14/26 7:00 PM,3,John Mann,0.00,80.00,6.59,20.00
52,1/14/26 7:05 PM,2,Khang Nguyen,0.00,63.00,5.20,12.60
53,1/14/26 7:14 PM,2,Khang Nguyen,0.00,52.50,4.33,10.50
54,1/14/26 7:14 PM,2,John Mann,0.00,55.50,4.57,12.21
55,1/14/26 7:20 PM,3,John Mann,0.00,73.00,6.03,0.00
56,1/14/26 7:21 PM,4,Khang Nguyen,0.00,207.00,17.08,45.54
57,1/14/26 7:24 PM,1,Khang Nguyen,17.00,0.00,0.00,0.00
59,1/14/26 7:24 PM,1,John Mann,0.00,85.00,7.01,17.00
60,1/14/26 7:25 PM,3,Khang Nguyen,0.00,60.50,4.99,11.96
61,1/14/26 7:28 PM,3,John Mann,0.00,89.50,7.40,17.90
63,1/14/26 7:48 PM,3,John Mann,0.00,61.50,5.07,10.00
64,1/14/26 7:56 PM,2,Khang Nguyen,0.00,53.00,4.36,11.66
65,1/14/26 8:12 PM,2,John Mann,0.00,60.50,4.99,15.00
66,1/14/26 8:22 PM,5,John Mann,0.00,88.00,7.26,19.36
67,1/14/26 8:24 PM,2,Khang Nguyen,0.00,60.00,4.95,0.00
68,1/14/26 8:34 PM,2,John Mann,0.00,114.50,9.43,17.00
69,1/14/26 8:40 PM,1,Khang Nguyen,0.00,13.00,1.07,0.00
70,1/14/26 8:49 PM,2,John Mann,0.00,26.00,2.14,5.20
71,1/14/26 8:55 PM,1,Khang Nguyen,0.00,19.50,1.61,0.00
1,1/15/26 10:48 AM,1,Default Online Ordering,0.00,76.00,6.27,0.00
2,1/15/26 11:20 AM,2,Felix Phan,0.00,39.00,3.22,7.80
3,1/15/26 11:27 AM,3,Felix Phan,0.00,89.50,7.38,17.90
4,1/15/26 11:33 AM,2,Felix Phan,0.00,58.00,4.79,11.60
5,1/15/26 11:38 AM,2,John Mann,0.00,48.75,4.03,9.75
6,1/15/26 11:41 AM,2,John Mann,0.00,56.50,4.66,11.30
7,1/15/26 11:49 AM,2,Felix Phan,0.00,30.00,2.47,5.00
8,1/15/26 11:54 AM,2,John Mann,0.00,40.50,3.34,8.10
9,1/15/26 12:05 PM,2,Felix Phan,0.00,38.50,3.17,7.70
10,1/15/26 12:11 PM,2,Felix Phan,0.00,68.00,5.61,14.28
11,1/15/26 12:12 PM,2,John Mann,0.00,57.00,4.70,11.40
12,1/15/26 12:13 PM,2,Felix Phan,0.00,53.00,4.37,11.66
13,1/15/26 12:19 PM,1,John Mann,0.00,32.50,2.68,6.50
14,1/15/26 12:23 PM,2,John Mann,19.00,65.00,5.37,16.80
15,1/15/26 12:25 PM,6,Felix Phan,0.00,134.00,11.05,25.12
16,1/15/26 12:27 PM,4,Felix Phan,0.00,79.00,6.52,11.85
17,1/15/26 12:45 PM,1,John Mann,0.00,46.75,3.86,9.35
18,1/15/26 12:48 PM,2,Felix Phan,0.00,39.00,3.21,0.00
19,1/15/26 12:51 PM,2,Felix Phan,0.00,62.50,5.15,12.50
20,1/15/26 12:51 PM,1,John Mann,0.00,71.00,5.86,15.00
29,1/15/26 1:23 PM,1,Default Online Ordering,0.00,57.00,4.70,0.00
30,1/15/26 1:24 PM,1,Default Online Ordering,0.00,13.00,1.07,0.00
27,1/15/26 1:19 PM,2,Felix Phan,0.00,45.50,3.76,9.10
28,1/15/26 1:23 PM,2,John Mann,0.00,45.00,3.71,12.00
31,1/15/26 1:41 PM,2,Felix Phan,0.00,45.00,3.71,10.00
32,1/15/26 1:47 PM,1,John Mann,66.00,0.00,0.00,0.00
33,1/15/26 1:50 PM,3,Felix Phan,0.00,90.50,7.45,18.10
34,1/15/26 2:09 PM,2,Felix Phan,0.00,41.00,3.38,8.20
35,1/15/26 2:22 PM,2,Felix Phan,0.00,45.00,3.71,8.00
36,1/15/26 2:27 PM,2,Felix Phan,0.00,39.50,3.25,9.88
37,1/15/26 2:35 PM,2,Felix Phan,0.00,38.00,3.13,8.36
38,1/15/26 3:09 PM,1,Default Online Ordering,0.00,48.50,4.00,0.00
40,1/15/26 3:23 PM,1,Default Online Ordering,0.00,28.50,2.35,0.00
39,1/15/26 3:15 PM,2,John Mann,0.00,66.00,5.44,13.20
41,1/15/26 3:43 PM,1,John Mann,5.00,4.00,0.33,1.80
42,1/15/26 3:56 PM,3,John Mann,0.00,62.00,5.11,15.50
43,1/15/26 4:01 PM,2,John Mann,0.00,52.00,4.29,10.00
44,1/15/26 4:01 PM,2,John Mann,0.00,57.00,4.70,14.25
45,1/15/26 4:22 PM,1,John Mann,0.00,28.00,2.31,7.00
46,1/15/26 4:25 PM,2,John Mann,11.00,65.00,5.35,10.00
47,1/15/26 4:36 PM,2,John Mann,0.00,40.00,3.30,5.00
48,1/15/26 5:13 PM,2,John Mann,0.00,53.00,4.37,5.00
49,1/15/26 5:22 PM,2,John Mann,0.00,69.00,5.69,15.18
50,1/15/26 5:29 PM,2,John Mann,0.00,27.00,2.23,5.40
51,1/15/26 5:38 PM,3,John Mann,0.00,101.00,8.32,20.20
52,1/15/26 5:42 PM,2,John Mann,0.00,62.00,5.11,12.40
53,1/15/26 5:54 PM,1,Default Online Ordering,0.00,99.50,8.21,0.00
54,1/15/26 6:10 PM,2,Thomas Cao,0.00,83.50,6.89,10.00
56,1/15/26 6:31 PM,1,Default Online Ordering,0.00,51.50,4.25,0.00
60,1/15/26 7:00 PM,1,Default Online Ordering,0.00,119.00,9.81,5.00
57,1/15/26 6:39 PM,3,Thomas Cao,0.00,64.50,5.32,12.90
58,1/15/26 6:40 PM,1,John Mann,26.50,0.00,0.00,0.00
59,1/15/26 6:43 PM,2,Thomas Cao,0.00,43.50,3.58,8.70
61,1/15/26 6:58 PM,2,Thomas Cao,0.00,53.00,4.37,10.60
62,1/15/26 6:59 PM,2,Thomas Cao,0.00,76.00,6.28,0.00
63,1/15/26 7:00 PM,2,Thomas Cao,0.00,47.75,3.95,10.50
64,1/15/26 7:07 PM,4,John Mann,0.00,72.00,5.94,18.00
65,1/15/26 7:17 PM,2,John Mann,0.00,37.50,3.09,8.25
66,1/15/26 7:36 PM,2,John Mann,0.00,65.50,5.40,13.10
67,1/15/26 7:37 PM,3,Thomas Cao,0.00,42.00,3.46,8.40
68,1/15/26 7:44 PM,1,Default Online Ordering,0.00,80.00,6.60,0.00
69,1/15/26 7:51 PM,2,Thomas Cao,0.00,62.00,5.11,12.40
71,1/15/26 7:53 PM,5,John Mann,0.00,85.00,7.01,5.00
72,1/15/26 7:54 PM,2,John Mann,0.00,43.00,3.55,9.46
73,1/15/26 7:57 PM,2,Thomas Cao,0.00,73.50,6.06,16.17
74,1/15/26 8:04 PM,3,Thomas Cao,0.00,84.00,6.92,15.00
75,1/15/26 8:08 PM,4,Thomas Cao,0.00,79.00,6.50,0.00
76,1/15/26 8:08 PM,4,John Mann,0.00,106.50,8.80,18.21
77,1/15/26 8:18 PM,1,John Mann,0.00,57.00,4.70,0.00
1,1/16/26 10:26 AM,1,Default Online Ordering,0.00,33.50,2.76,0.00
2,1/16/26 10:44 AM,1,Default Online Ordering,0.00,95.50,7.88,0.00
3,1/16/26 10:54 AM,2,Khang Nguyen,0.00,47.50,3.92,9.50
4,1/16/26 10:56 AM,2,Madelaine Nguyen,0.00,35.50,2.93,7.81
5,1/16/26 11:15 AM,1,Madelaine Nguyen,0.00,34.00,2.80,0.00
7,1/16/26 11:25 AM,1,Default Online Ordering,0.00,48.50,4.00,0.00
6,1/16/26 11:24 AM,3,Khang Nguyen,0.00,43.00,3.55,8.60
8,1/16/26 11:29 AM,2,Madelaine Nguyen,0.00,49.00,4.04,12.25
9,1/16/26 11:30 AM,1,Khang Nguyen,0.00,41.00,3.38,8.20
11,1/16/26 11:32 AM,4,Madelaine Nguyen,0.00,114.00,9.41,23.94
12,1/16/26 11:33 AM,1,Khang Nguyen,0.00,37.50,3.10,0.00
13,1/16/26 11:38 AM,2,Khang Nguyen,14.00,35.75,2.96,9.95
14,1/16/26 11:39 AM,2,Madelaine Nguyen,0.00,39.00,3.22,0.00
15,1/16/26 11:44 AM,2,Madelaine Nguyen,0.00,41.00,3.39,8.72
16,1/16/26 11:44 AM,3,Madelaine Nguyen,0.00,80.50,6.65,10.00
17,1/16/26 11:47 AM,2,Khang Nguyen,0.00,53.50,4.41,5.00
18,1/16/26 11:55 AM,2,Khang Nguyen,0.00,58.00,4.79,11.60
19,1/16/26 12:00 PM,2,Khang Nguyen,0.00,46.50,3.84,9.30
21,1/16/26 12:06 PM,2,Khang Nguyen,0.00,63.00,5.19,12.60
22,1/16/26 12:07 PM,2,Madelaine Nguyen,0.00,44.50,3.67,8.90
23,1/16/26 12:08 PM,2,Madelaine Nguyen,0.00,69.00,5.69,13.80
24,1/16/26 12:20 PM,2,Khang Nguyen,0.00,43.50,3.59,8.70
25,1/16/26 12:22 PM,2,Madelaine Nguyen,10.00,69.00,5.70,12.00
27,1/16/26 1:40 PM,1,Default Online Ordering,0.00,56.50,4.66,6.12
26,1/16/26 12:26 PM,2,Khang Nguyen,0.00,62.00,5.11,13.64
28,1/16/26 12:33 PM,1,Khang Nguyen,13.00,22.50,1.85,6.00
29,1/16/26 12:38 PM,4,Madelaine Nguyen,10.00,135.25,11.16,29.05
30,1/16/26 12:42 PM,2,Khang Nguyen,0.00,45.00,3.71,9.00
34,1/16/26 12:50 PM,1,Default Online Ordering,5.00,23.00,1.89,0.00
31,1/16/26 12:45 PM,2,Madelaine Nguyen,9.50,27.00,2.23,4.77
32,1/16/26 12:47 PM,6,Khang Nguyen,0.00,88.50,7.31,17.70
33,1/16/26 12:48 PM,2,Madelaine Nguyen,12.00,13.00,1.07,1.93
36,1/16/26 12:58 PM,2,Khang Nguyen,0.00,60.00,4.95,13.20
37,1/16/26 1:01 PM,6,Madelaine Nguyen,12.00,108.50,8.95,24.10
39,1/16/26 1:09 PM,2,Madelaine Nguyen,0.00,18.00,1.49,4.50
40,1/16/26 1:13 PM,1,Tiffanie Nguyen,0.00,27.00,2.23,5.40
42,1/16/26 1:25 PM,4,Madelaine Nguyen,0.00,43.00,3.54,8.60
43,1/16/26 1:29 PM,2,Khang Nguyen,0.00,17.75,1.47,2.00
44,1/16/26 1:46 PM,2,Khang Nguyen,0.00,53.00,4.36,13.25
45,1/16/26 1:56 PM,2,Madelaine Nguyen,0.00,50.00,4.11,11.00
47,1/16/26 2:35 PM,2,Khang Nguyen,0.00,46.00,3.79,9.20
48,1/16/26 2:38 PM,2,Tiffanie Nguyen,96.50,0.00,0.00,0.00
49,1/16/26 2:38 PM,2,Khang Nguyen,0.00,72.00,5.93,18.00
50,1/16/26 2:39 PM,2,Khang Nguyen,0.00,44.75,3.70,7.00
51,1/16/26 3:14 PM,2,Khang Nguyen,0.00,25.00,2.06,6.25
52,1/16/26 3:20 PM,2,Khang Nguyen,0.00,34.50,2.85,5.00
53,1/16/26 3:33 PM,1,Khang Nguyen,0.00,18.50,1.53,0.00
54,1/16/26 3:36 PM,2,Khang Nguyen,0.00,89.00,7.33,13.00
55,1/16/26 3:45 PM,2,Madelaine Nguyen,0.00,41.50,3.42,8.30
56,1/16/26 3:51 PM,3,Madelaine Nguyen,0.00,87.50,7.21,6.00
57,1/16/26 4:10 PM,2,Madelaine Nguyen,0.00,43.50,3.58,5.00
58,1/16/26 4:11 PM,3,Madelaine Nguyen,0.00,54.25,4.48,10.85
59,1/16/26 4:16 PM,2,Tiffanie Nguyen,0.00,35.00,2.88,0.00
60,1/16/26 4:26 PM,2,Tiffanie Nguyen,19.50,43.00,3.55,12.50
61,1/16/26 4:29 PM,2,Tiffanie Nguyen,5.00,21.00,1.74,6.50
62,1/16/26 4:29 PM,2,Madelaine Nguyen,0.00,54.00,4.46,9.00
63,1/16/26 4:57 PM,2,Madelaine Nguyen,0.00,32.00,2.65,0.00
65,1/16/26 5:19 PM,1,Default Online Ordering,0.00,28.00,2.31,0.00
64,1/16/26 5:18 PM,2,Vi Ngo,7.50,52.00,4.29,11.90
66,1/16/26 5:21 PM,2,Felix Phan,0.00,62.00,5.11,13.64
67,1/16/26 5:30 PM,2,Madelaine Nguyen,0.00,113.00,9.31,24.86
68,1/16/26 5:31 PM,2,Vi Ngo,0.00,22.00,1.81,5.50
69,1/16/26 5:34 PM,2,Felix Phan,0.00,62.50,5.16,12.50
70,1/16/26 5:35 PM,2,Vi Ngo,0.00,58.00,4.78,12.76
71,1/16/26 5:39 PM,1,Default Online Ordering,0.00,28.00,2.31,0.00
72,1/16/26 5:44 PM,1,Default Online Ordering,0.00,28.50,2.35,3.09
73,1/16/26 5:48 PM,1,Vi Ngo,0.00,66.00,5.45,13.20
75,1/16/26 5:50 PM,4,Madelaine Nguyen,0.00,145.50,12.01,32.01
76,1/16/26 5:58 PM,2,Felix Phan,0.00,89.00,7.35,17.80
77,1/16/26 5:59 PM,2,Felix Phan,0.00,52.50,4.33,13.12
79,1/16/26 6:06 PM,1,Default Online Ordering,0.00,28.00,2.31,0.00
78,1/16/26 6:00 PM,4,Vi Ngo,0.00,76.50,6.31,15.30
80,1/16/26 6:07 PM,3,Felix Phan,0.00,69.50,5.73,4.96
82,1/16/26 6:10 PM,2,Vi Ngo,0.00,51.00,4.20,10.20
85,1/16/26 6:14 PM,2,Vi Ngo,0.00,81.00,6.68,20.25
86,1/16/26 6:15 PM,2,Chris Chau,0.00,76.00,6.27,15.20
88,1/16/26 6:24 PM,2,Vi Ngo,10.00,78.50,6.46,15.00
89,1/16/26 6:29 PM,1,Felix Phan,5.50,0.00,0.00,0.00
90,1/16/26 6:29 PM,2,Vi Ngo,13.00,53.50,4.41,13.30
91,1/16/26 6:30 PM,6,Felix Phan,0.00,118.49,9.76,21.10
92,1/16/26 6:35 PM,2,Vi Ngo,0.00,31.50,1.62,6.93
93,1/16/26 6:36 PM,2,Felix Phan,9.00,63.00,5.19,10.00
94,1/16/26 6:39 PM,4,Vi Ngo,0.00,101.00,8.33,20.20
95,1/16/26 6:43 PM,4,Chris Chau,0.00,116.49,9.61,23.30
97,1/16/26 6:48 PM,5,Chris Chau,0.00,113.47,9.36,22.69
98,1/16/26 7:00 PM,3,Vi Ngo,0.00,63.00,5.20,13.86
99,1/16/26 7:01 PM,3,Chris Chau,0.00,44.00,3.63,6.00
100,1/16/26 7:01 PM,4,Felix Phan,0.00,0.00,0.00,0.00
101,1/16/26 7:02 PM,2,Felix Phan,0.00,64.00,5.28,12.80
102,1/16/26 7:07 PM,2,Vi Ngo,0.00,56.50,4.65,14.12
103,1/16/26 7:08 PM,2,Vi Ngo,0.00,40.00,3.29,8.28
104,1/16/26 7:12 PM,6,Felix Phan,0.00,169.75,14.02,30.00
105,1/16/26 7:15 PM,1,Vi Ngo,0.00,6.50,0.54,1.30
106,1/16/26 7:16 PM,2,Felix Phan,0.00,39.00,3.22,7.80
112,1/16/26 7:24 PM,1,Default Online Ordering,0.00,51.00,4.21,0.00
107,1/16/26 7:18 PM,4,Chris Chau,0.00,90.00,7.41,18.90
111,1/16/26 7:22 PM,2,Chris Chau,0.00,68.50,5.65,15.07
113,1/16/26 7:35 PM,1,Default Online Ordering,5.00,11.00,0.91,0.00
114,1/16/26 7:37 PM,4,Felix Phan,0.00,69.50,5.73,13.90
115,1/16/26 7:41 PM,3,Chris Chau,0.00,104.50,8.62,0.00
117,1/16/26 7:45 PM,2,Vi Ngo,0.00,42.50,3.50,8.50
118,1/16/26 7:47 PM,3,Chris Chau,0.00,77.50,6.39,15.50
121,1/16/26 7:53 PM,1,Vi Ngo,13.00,17.50,1.44,5.00
120,1/16/26 7:52 PM,3,Chris Chau,0.00,51.50,4.25,0.00
119,1/16/26 7:51 PM,4,Felix Phan,0.00,183.50,15.14,38.73
122,1/16/26 7:57 PM,3,Vi Ngo,0.00,68.50,5.65,13.70
123,1/16/26 8:10 PM,4,Vi Ngo,32.00,110.00,9.08,25.30
124,1/16/26 8:12 PM,5,Felix Phan,0.00,101.00,7.47,20.20
125,1/16/26 8:14 PM,2,Felix Phan,0.00,81.50,6.73,15.00
126,1/16/26 8:23 PM,3,Vi Ngo,0.00,94.00,7.76,18.80
127,1/16/26 8:29 PM,2,Vi Ngo,0.00,66.00,5.45,12.00
128,1/16/26 8:30 PM,3,Chris Chau,0.00,157.25,12.97,31.45
129,1/16/26 8:36 PM,2,Vi Ngo,0.00,59.50,4.91,11.90
130,1/16/26 8:39 PM,2,Vi Ngo,0.00,77.00,6.35,16.94
131,1/16/26 8:42 PM,4,Chris Chau,5.50,111.50,9.18,15.00
132,1/16/26 8:43 PM,4,Felix Phan,0.00,89.25,7.36,17.85
133,1/16/26 8:50 PM,2,Felix Phan,0.00,22.00,1.81,4.40
134,1/16/26 8:53 PM,2,Chris Chau,0.00,61.00,5.03,10.00
135,1/16/26 9:04 PM,2,Vi Ngo,0.00,41.75,3.46,5.00
136,1/16/26 9:11 PM,2,Chris Chau,0.00,63.50,5.24,10.00
137,1/16/26 9:17 PM,2,Vi Ngo,0.00,64.25,5.31,7.50
139,1/16/26 9:20 PM,2,Vi Ngo,0.00,25.00,2.06,5.00
140,1/16/26 9:30 PM,2,Felix Phan,0.00,52.00,3.99,10.40
141,1/16/26 9:32 PM,2,Felix Phan,7.00,49.00,4.04,10.00
142,1/16/26 9:44 PM,1,Chris Chau,0.00,31.50,2.60,0.00
144,1/16/26 9:45 PM,2,Felix Phan,0.00,117.25,9.67,23.45
143,1/16/26 9:45 PM,4,Vi Ngo,0.00,78.75,6.51,15.75
1,1/17/26 10:22 AM,2,Helen Nguyen,0.00,45.00,3.71,7.00
2,1/17/26 10:40 AM,3,Madelaine Nguyen,0.00,72.25,5.98,14.45
3,1/17/26 10:44 AM,5,Madelaine Nguyen,0.00,116.00,9.57,17.00
4,1/17/26 10:51 AM,7,Helen Nguyen,0.00,159.25,13.15,33.46
5,1/17/26 11:02 AM,2,Madelaine Nguyen,0.00,34.00,2.80,0.00
8,1/17/26 11:08 AM,6,Hannah Khong,0.00,113.75,9.39,23.89
11,1/17/26 11:13 AM,1,Default Online Ordering,0.00,80.00,6.60,0.00
9,1/17/26 11:08 AM,3,Helen Nguyen,0.00,76.75,6.34,19.19
10,1/17/26 11:12 AM,3,Hannah Khong,0.00,104.25,8.60,26.06
12,1/17/26 11:15 AM,3,Madelaine Nguyen,8.50,37.00,3.05,7.00
13,1/17/26 11:17 AM,3,Helen Nguyen,26.00,38.00,3.14,14.75
15,1/17/26 11:19 AM,2,Tiffanie Nguyen,91.00,0.00,0.00,0.00
16,1/17/26 11:28 AM,3,Hannah Khong,0.00,115.50,9.51,18.75
17,1/17/26 11:34 AM,3,Helen Nguyen,0.00,92.00,7.58,20.24
18,1/17/26 11:50 AM,2,Madelaine Nguyen,0.00,34.00,2.81,6.80
19,1/17/26 11:59 AM,2,Hannah Khong,0.00,37.50,3.09,8.25
21,1/17/26 12:01 PM,4,Madelaine Nguyen,0.00,126.00,10.39,24.75
22,1/17/26 12:03 PM,2,Madelaine Nguyen,0.00,68.50,5.65,15.07
23,1/17/26 12:05 PM,2,Hannah Khong,0.00,64.00,5.29,14.08
25,1/17/26 12:09 PM,1,Default Online Ordering,0.00,92.50,7.62,10.01
24,1/17/26 12:07 PM,2,Helen Nguyen,0.00,29.00,2.39,4.00
26,1/17/26 12:11 PM,2,Hannah Khong,0.00,46.00,3.79,9.20
27,1/17/26 12:12 PM,2,Hannah Khong,0.00,56.00,4.61,11.20
28,1/17/26 12:13 PM,3,Helen Nguyen,5.50,77.50,6.38,16.60
29,1/17/26 12:17 PM,4,Helen Nguyen,0.00,175.50,14.48,37.48
30,1/17/26 12:19 PM,2,Madelaine Nguyen,0.00,50.50,4.16,8.00
31,1/17/26 12:31 PM,1,Default Online Ordering,0.00,56.00,4.62,0.00
32,1/17/26 12:31 PM,2,Helen Nguyen,11.00,42.50,3.51,10.70
33,1/17/26 12:40 PM,4,Helen Nguyen,13.00,59.00,4.87,14.40
34,1/17/26 12:47 PM,2,Hannah Khong,0.00,42.50,3.50,8.50
36,1/17/26 12:52 PM,2,Helen Nguyen,0.00,44.00,3.62,5.00
37,1/17/26 12:53 PM,12,Madelaine Nguyen,11.00,281.74,23.23,55.00
35,1/17/26 12:52 PM,7,Hannah Khong,0.00,175.75,14.50,35.15
38,1/17/26 1:01 PM,2,Hannah Khong,0.00,87.25,7.21,10.00
40,1/17/26 1:05 PM,2,Hannah Khong,0.00,65.25,5.39,10.00
46,1/17/26 1:18 PM,1,Default Online Ordering,0.00,43.50,3.59,0.00
43,1/17/26 1:12 PM,4,Helen Nguyen,0.00,114.25,9.43,22.85
44,1/17/26 1:13 PM,2,Madelaine Nguyen,13.00,47.00,3.88,12.00
45,1/17/26 1:13 PM,4,Hannah Khong,0.00,105.25,8.69,22.10
48,1/17/26 1:24 PM,2,Hannah Khong,0.00,56.00,4.62,0.00
51,1/17/26 1:31 PM,4,Madelaine Nguyen,0.00,157.75,12.02,20.19
52,1/17/26 1:38 PM,4,Helen Nguyen,10.50,85.50,7.04,12.00
53,1/17/26 1:40 PM,2,Hannah Khong,0.00,70.00,5.77,10.00
54,1/17/26 1:44 PM,2,Helen Nguyen,0.00,48.50,4.00,9.70
56,1/17/26 1:48 PM,2,Helen Nguyen,0.00,67.50,5.57,16.88
58,1/17/26 1:54 PM,3,Madelaine Nguyen,0.00,128.75,10.62,22.51
59,1/17/26 2:01 PM,4,Helen Nguyen,0.00,83.25,6.88,16.65
60,1/17/26 2:14 PM,3,Hannah Khong,0.00,84.50,6.95,8.90
61,1/17/26 2:16 PM,4,Helen Nguyen,0.00,79.50,6.55,15.90
66,1/17/26 2:33 PM,1,Default Online Ordering,0.00,34.00,2.81,0.00
62,1/17/26 2:20 PM,6,Hannah Khong,0.00,189.00,15.59,37.80
63,1/17/26 2:23 PM,2,Madelaine Nguyen,0.00,102.50,8.44,20.50
64,1/17/26 2:26 PM,2,Hannah Khong,8.50,58.00,4.78,0.00
65,1/17/26 2:28 PM,2,Helen Nguyen,0.00,66.00,5.46,13.20
67,1/17/26 2:37 PM,2,Helen Nguyen,0.00,65.00,5.36,13.00
68,1/17/26 2:41 PM,2,Helen Nguyen,0.00,42.00,3.46,8.40
69,1/17/26 2:46 PM,2,Hannah Khong,0.00,38.50,3.17,9.62
72,1/17/26 2:49 PM,2,Helen Nguyen,0.00,72.50,5.98,18.12
75,1/17/26 3:06 PM,2,Madelaine Nguyen,0.00,41.00,3.38,10.25
76,1/17/26 3:08 PM,3,Hannah Khong,0.00,92.00,7.59,0.00
77,1/17/26 3:14 PM,1,Helen Nguyen,0.00,100.00,0.00,0.00
78,1/17/26 3:16 PM,2,Hannah Khong,0.00,71.50,5.88,14.30
79,1/17/26 3:21 PM,5,Madelaine Nguyen,0.00,151.98,12.55,30.40
80,1/17/26 3:31 PM,2,Helen Nguyen,0.00,31.00,2.54,7.75
81,1/17/26 3:37 PM,3,Helen Nguyen,0.00,60.00,4.95,12.00
82,1/17/26 3:43 PM,4,Madelaine Nguyen,0.00,59.50,4.90,11.90
83,1/17/26 3:44 PM,4,Madelaine Nguyen,0.00,126.75,10.47,27.88
84,1/17/26 3:52 PM,4,Hannah Khong,0.00,64.99,5.36,0.00
86,1/17/26 4:11 PM,4,Madelaine Nguyen,0.00,36.50,3.01,8.03
85,1/17/26 4:08 PM,4,Hannah Khong,0.00,75.00,6.19,15.00
87,1/17/26 4:20 PM,2,Madelaine Nguyen,0.00,29.50,2.43,0.00
88,1/17/26 4:26 PM,5,Hannah Khong,0.00,88.50,7.30,2.00
89,1/17/26 4:27 PM,2,Hannah Khong,10.00,47.50,3.91,15.00
90,1/17/26 4:34 PM,2,Madelaine Nguyen,0.00,108.50,8.95,21.70
91,1/17/26 4:48 PM,2,Madelaine Nguyen,0.00,42.00,3.47,8.40
